size,seed,role,algo,repeat,ok,error,time_ns,tracemalloc_peak_bytes,rss_delta_bytes,ascii_h,ascii_w,wall_count,corridor_count,path_length,explored_count,visited_count,other_count
111,1,solver,Backtracking,1,1,,134295700,5595444,-5611520,223,223,25086,24643,3127,21212,24339,0
111,2,solver,Backtracking,2,1,,140107900,5595444,978944,223,223,25086,24643,3127,21212,24339,0
111,3,solver,Backtracking,3,1,,133945900,5595444,159744,223,223,25086,24643,3127,21212,24339,0
111,4,solver,Backtracking,4,1,,134742200,5595444,135168,223,223,25086,24643,3127,21212,24339,0
111,5,solver,Backtracking,5,1,,137192400,5595444,-45056,223,223,25086,24643,3127,21212,24339,0
111,1,solver,AStar,1,1,,47383000,2557836,-118784,223,223,25086,24643,3127,2414,5541,0
111,2,solver,AStar,2,1,,46883600,2557836,32768,223,223,25086,24643,3127,2414,5541,0
111,3,solver,AStar,3,1,,47404800,2557836,20480,223,223,25086,24643,3127,2414,5541,0
111,4,solver,AStar,4,1,,47189300,2557836,16384,223,223,25086,24643,3127,2414,5541,0
111,5,solver,AStar,5,1,,47189900,2557836,-16384,223,223,25086,24643,3127,2414,5541,0
112,1,generator,Backtracking,1,1,,175815700,746892,-5058560,225,225,25536,25089,0,0,0,0
112,2,generator,Backtracking,2,1,,177709600,832180,1359872,225,225,25536,25089,0,0,0,0
112,3,generator,Backtracking,3,1,,180035300,865580,458752,225,225,25536,25089,0,0,0,0
112,4,generator,Backtracking,4,1,,179145600,821204,282624,225,225,25536,25089,0,0,0,0
112,5,generator,Backtracking,5,1,,178274700,795764,188416,225,225,25536,25089,0,0,0,0
112,1,generator,Kruskal,1,1,,204877200,5424364,2883584,225,225,25536,25089,0,0,0,0
112,2,generator,Kruskal,2,1,,196274000,5424364,5537792,225,225,25536,25089,0,0,0,0
112,3,generator,Kruskal,3,1,,190833700,5424364,1380352,225,225,25536,25089,0,0,0,0
112,4,generator,Kruskal,4,1,,197449700,5424364,1404928,225,225,25536,25089,0,0,0,0
112,5,generator,Kruskal,5,1,,191747900,5424364,1318912,225,225,25536,25089,0,0,0,0
112,1,solver,Backtracking,1,1,,137273200,5614156,-4476928,225,225,25536,25089,2527,22326,24853,0
112,2,solver,Backtracking,2,1,,141772600,5614156,-765952,225,225,25536,25089,2527,22326,24853,0
112,3,solver,Backtracking,3,1,,141724800,5614156,622592,225,225,25536,25089,2527,22326,24853,0
112,4,solver,Backtracking,4,1,,133160000,5614156,421888,225,225,25536,25089,2527,22326,24853,0
112,5,solver,Backtracking,5,1,,140483200,5614156,307200,225,225,25536,25089,2527,22326,24853,0
112,1,solver,AStar,1,1,,36727700,1602772,-1286144,225,225,25536,25089,2527,1410,3937,0
112,2,solver,AStar,2,1,,34618900,1602772,598016,225,225,25536,25089,2527,1410,3937,0
112,3,solver,AStar,3,1,,34188900,1602772,4096,225,225,25536,25089,2527,1410,3937,0
112,4,solver,AStar,4,1,,34007400,1602772,192512,225,225,25536,25089,2527,1410,3937,0
112,5,solver,AStar,5,1,,33715400,1602772,-491520,225,225,25536,25089,2527,1410,3937,0
113,1,generator,Backtracking,1,1,,175595900,780372,671744,227,227,25990,25539,0,0,0,0
113,2,generator,Backtracking,2,1,,174562500,852332,-4534272,227,227,25990,25539,0,0,0,0
113,3,generator,Backtracking,3,1,,176540200,863812,741376,227,227,25990,25539,0,0,0,0
113,4,generator,Backtracking,4,1,,175314500,829628,393216,227,227,25990,25539,0,0,0,0
113,5,generator,Backtracking,5,1,,173933000,826828,163840,227,227,25990,25539,0,0,0,0
113,1,generator,Kruskal,1,1,,194497000,5514260,8159232,227,227,25990,25539,0,0,0,0
113,2,generator,Kruskal,2,1,,199488800,5514260,962560,227,227,25990,25539,0,0,0,0
113,3,generator,Kruskal,3,1,,197343100,5514260,-3981312,227,227,25990,25539,0,0,0,0
113,4,generator,Kruskal,4,1,,193450600,5514260,5115904,227,227,25990,25539,0,0,0,0
113,5,generator,Kruskal,5,1,,194622100,5514260,462848,227,227,25990,25539,0,0,0,0
113,1,solver,Backtracking,1,1,,139322100,5637012,-3989504,227,227,25990,25539,2507,22798,25305,0
113,2,solver,Backtracking,2,1,,139763100,5637012,1208320,227,227,25990,25539,2507,22798,25305,0
113,3,solver,Backtracking,3,1,,140865200,5637012,282624,227,227,25990,25539,2507,22798,25305,0
113,4,solver,Backtracking,4,1,,140255700,5637012,-2359296,227,227,25990,25539,2507,22798,25305,0
113,5,solver,Backtracking,5,1,,136458800,5637012,258048,227,227,25990,25539,2507,22798,25305,0
113,1,solver,AStar,1,1,,33413500,1607812,212992,227,227,25990,25539,2507,1318,3825,0
113,2,solver,AStar,2,1,,32656500,1607812,-45056,227,227,25990,25539,2507,1318,3825,0
113,3,solver,AStar,3,1,,34406000,1607812,8192,227,227,25990,25539,2507,1318,3825,0
113,4,solver,AStar,4,1,,45448800,1607812,4096,227,227,25990,25539,2507,1318,3825,0
113,5,solver,AStar,5,1,,33012800,1607812,0,227,227,25990,25539,2507,1318,3825,0
114,1,generator,Backtracking,1,1,,177484300,780444,-12288,229,229,26448,25993,0,0,0,0
114,2,generator,Backtracking,2,1,,176962500,827540,16384,229,229,26448,25993,0,0,0,0
114,3,generator,Backtracking,3,1,,184525700,900436,-4259840,229,229,26448,25993,0,0,0,0
114,4,generator,Backtracking,4,1,,187023900,881548,704512,229,229,26448,25993,0,0,0,0
114,5,generator,Backtracking,5,1,,174613700,836860,442368,229,229,26448,25993,0,0,0,0
114,1,generator,Kruskal,1,1,,199308600,5604908,8265728,229,229,26448,25993,0,0,0,0
114,2,generator,Kruskal,2,1,,200027100,5604908,1142784,229,229,26448,25993,0,0,0,0
114,3,generator,Kruskal,3,1,,202133900,5604908,1019904,229,229,26448,25993,0,0,0,0
114,4,generator,Kruskal,4,1,,199026400,5604908,9965568,229,229,26448,25993,0,0,0,0
114,5,generator,Kruskal,5,1,,198708200,5604908,815104,229,229,26448,25993,0,0,0,0
114,1,solver,Backtracking,1,1,,143458500,5656828,-4239360,229,229,26448,25993,3519,22234,25753,0
114,2,solver,Backtracking,2,1,,141006300,5656828,1179648,229,229,26448,25993,3519,22234,25753,0
114,3,solver,Backtracking,3,1,,142922900,5656828,57344,229,229,26448,25993,3519,22234,25753,0
114,4,solver,Backtracking,4,1,,143866300,5656828,49152,229,229,26448,25993,3519,22234,25753,0
114,5,solver,Backtracking,5,1,,145756100,5656828,3756032,229,229,26448,25993,3519,22234,25753,0
114,1,solver,AStar,1,1,,63378800,2635668,581632,229,229,26448,25993,3519,3988,7507,0
114,2,solver,AStar,2,1,,62298200,2635668,-8192,229,229,26448,25993,3519,3988,7507,0
114,3,solver,AStar,3,1,,62576700,2635668,-40960,229,229,26448,25993,3519,3988,7507,0
114,4,solver,AStar,4,1,,61794200,2635668,0,229,229,26448,25993,3519,3988,7507,0
114,5,solver,AStar,5,1,,61765700,2635668,0,229,229,26448,25993,3519,3988,7507,0
115,1,generator,Backtracking,1,1,,181050200,765100,36864,231,231,26910,26451,0,0,0,0
115,2,generator,Backtracking,2,1,,179563600,814420,36864,231,231,26910,26451,0,0,0,0
115,3,generator,Backtracking,3,1,,183685300,907996,-4665344,231,231,26910,26451,0,0,0,0
115,4,generator,Backtracking,4,1,,180454600,855988,897024,231,231,26910,26451,0,0,0,0
115,5,generator,Backtracking,5,1,,181121300,815484,409600,231,231,26910,26451,0,0,0,0
115,1,generator,Kruskal,1,1,,200993100,5696340,8536064,231,231,26910,26451,0,0,0,0
115,2,generator,Kruskal,2,1,,202808700,5696340,1171456,231,231,26910,26451,0,0,0,0
115,3,generator,Kruskal,3,1,,199979700,5696340,729088,231,231,26910,26451,0,0,0,0
115,4,generator,Kruskal,4,1,,205492700,5696340,8368128,231,231,26910,26451,0,0,0,0
115,5,generator,Kruskal,5,1,,202006300,5696340,823296,231,231,26910,26451,0,0,0,0
115,1,solver,Backtracking,1,1,,119035000,4347692,-4661248,231,231,26910,26451,7851,13684,21535,0
115,2,solver,Backtracking,2,1,,120033500,4347692,1835008,231,231,26910,26451,7851,13684,21535,0
115,3,solver,Backtracking,3,1,,118612200,4347692,57344,231,231,26910,26451,7851,13684,21535,0
115,4,solver,Backtracking,4,1,,119814500,4347692,-40960,231,231,26910,26451,7851,13684,21535,0
115,5,solver,Backtracking,5,1,,126369900,4347692,-98304,231,231,26910,26451,7851,13684,21535,0
115,1,solver,AStar,1,1,,213080500,8105244,-1507328,231,231,26910,26451,7851,16966,24817,0
115,2,solver,AStar,2,1,,209062200,8105244,1085440,231,231,26910,26451,7851,16966,24817,0
115,3,solver,AStar,3,1,,204582300,8105244,-32768,231,231,26910,26451,7851,16966,24817,0
115,4,solver,AStar,4,1,,218192200,8105244,32768,231,231,26910,26451,7851,16966,24817,0
115,5,solver,AStar,5,1,,208689600,8105244,-1761280,231,231,26910,26451,7851,16966,24817,0
116,1,generator,Backtracking,1,1,,186367200,871372,868352,233,233,27376,26913,0,0,0,0
116,2,generator,Backtracking,2,1,,184702200,940220,589824,233,233,27376,26913,0,0,0,0
116,3,generator,Backtracking,3,1,,191390200,928436,114688,233,233,27376,26913,0,0,0,0
116,4,generator,Backtracking,4,1,,194019600,951308,45056,233,233,27376,26913,0,0,0,0
116,5,generator,Backtracking,5,1,,197243900,910876,-4878336,233,233,27376,26913,0,0,0,0
116,1,generator,Kruskal,1,1,,222836200,5855916,9920512,233,233,27376,26913,0,0,0,0
116,2,generator,Kruskal,2,1,,216844500,5855916,1826816,233,233,27376,26913,0,0,0,0
116,3,generator,Kruskal,3,1,,213218200,5855916,978944,233,233,27376,26913,0,0,0,0
116,4,generator,Kruskal,4,1,,207443100,5855916,1294336,233,233,27376,26913,0,0,0,0
116,5,generator,Kruskal,5,1,,221120700,5855916,-794624,233,233,27376,26913,0,0,0,0
116,1,solver,Backtracking,1,1,,137535200,5705420,-3608576,233,233,27376,26913,8535,15884,24419,0
116,2,solver,Backtracking,2,1,,134019100,5705420,1167360,233,233,27376,26913,8535,15884,24419,0
116,3,solver,Backtracking,3,1,,133983300,5705420,40960,233,233,27376,26913,8535,15884,24419,0
116,4,solver,Backtracking,4,1,,136539600,5705420,-188416,233,233,27376,26913,8535,15884,24419,0
116,5,solver,Backtracking,5,1,,136008500,5705420,20480,233,233,27376,26913,8535,15884,24419,0
116,1,solver,AStar,1,1,,230660400,8120652,638976,233,233,27376,26913,8535,18258,26793,0
116,2,solver,AStar,2,1,,224738100,8120652,-1015808,233,233,27376,26913,8535,18258,26793,0
116,3,solver,AStar,3,1,,226805500,8120652,294912,233,233,27376,26913,8535,18258,26793,0
116,4,solver,AStar,4,1,,230029700,8120652,-8192,233,233,27376,26913,8535,18258,26793,0
116,5,solver,AStar,5,1,,229149300,8120652,569344,233,233,27376,26913,8535,18258,26793,0
117,1,generator,Backtracking,1,1,,195379300,890332,-6217728,235,235,27846,27379,0,0,0,0
117,2,generator,Backtracking,2,1,,198229000,942732,1257472,235,235,27846,27379,0,0,0,0
117,3,generator,Backtracking,3,1,,200761300,1040228,540672,235,235,27846,27379,0,0,0,0
117,4,generator,Backtracking,4,1,,204593800,943852,221184,235,235,27846,27379,0,0,0,0
117,5,generator,Backtracking,5,1,,200084300,888260,249856,235,235,27846,27379,0,0,0,0
117,1,generator,Kruskal,1,1,,226291700,5949460,3670016,235,235,27846,27379,0,0,0,0
117,2,generator,Kruskal,2,1,,235267800,5949460,5414912,235,235,27846,27379,0,0,0,0
117,3,generator,Kruskal,3,1,,229466000,5949460,1273856,235,235,27846,27379,0,0,0,0
117,4,generator,Kruskal,4,1,,215859600,5949460,1273856,235,235,27846,27379,0,0,0,0
117,5,generator,Kruskal,5,1,,230980000,5949460,999424,235,235,27846,27379,0,0,0,0
117,1,solver,Backtracking,1,1,,135174500,4308028,-3514368,235,235,27846,27379,7171,13624,20795,0
117,2,solver,Backtracking,2,1,,144895200,4308028,712704,235,235,27846,27379,7171,13624,20795,0
117,3,solver,Backtracking,3,1,,130383500,4308028,294912,235,235,27846,27379,7171,13624,20795,0
117,4,solver,Backtracking,4,1,,147587500,4308028,-122880,235,235,27846,27379,7171,13624,20795,0
117,5,solver,Backtracking,5,1,,137340200,4308028,135168,235,235,27846,27379,7171,13624,20795,0
117,1,solver,AStar,1,1,,238282000,8136356,-2043904,235,235,27846,27379,7171,18586,25757,0
117,2,solver,AStar,2,1,,229933000,8136356,-1380352,235,235,27846,27379,7171,18586,25757,0
117,3,solver,AStar,3,1,,241020100,8136356,1105920,235,235,27846,27379,7171,18586,25757,0
117,4,solver,AStar,4,1,,233833900,8136356,143360,235,235,27846,27379,7171,18586,25757,0
117,5,solver,AStar,5,1,,229100200,8136356,65536,235,235,27846,27379,7171,18586,25757,0
118,1,generator,Backtracking,1,1,,192091200,870052,-5517312,237,237,28320,27849,0,0,0,0
118,2,generator,Backtracking,2,1,,190975900,963068,1458176,237,237,28320,27849,0,0,0,0
118,3,generator,Backtracking,3,1,,193294800,1004636,380928,237,237,28320,27849,0,0,0,0
118,4,generator,Backtracking,4,1,,200049000,928100,180224,237,237,28320,27849,0,0,0,0
118,5,generator,Backtracking,5,1,,204857700,934500,151552,237,237,28320,27849,0,0,0,0
118,1,generator,Kruskal,1,1,,223503500,6071180,4194304,237,237,28320,27849,0,0,0,0
118,2,generator,Kruskal,2,1,,226193300,6071180,2592768,237,237,28320,27849,0,0,0,0
118,3,generator,Kruskal,3,1,,225260300,6071180,4390912,237,237,28320,27849,0,0,0,0
118,4,generator,Kruskal,4,1,,242122900,6071180,1544192,237,237,28320,27849,0,0,0,0
118,5,generator,Kruskal,5,1,,225702900,6071180,1228800,237,237,28320,27849,0,0,0,0
118,1,solver,Backtracking,1,1,,153797600,5767596,-5148672,237,237,28320,27849,3215,24046,27261,0
118,2,solver,Backtracking,2,1,,154000300,5767596,1372160,237,237,28320,27849,3215,24046,27261,0
118,3,solver,Backtracking,3,1,,154918500,5767596,36864,237,237,28320,27849,3215,24046,27261,0
118,4,solver,Backtracking,4,1,,157738600,5767596,53248,237,237,28320,27849,3215,24046,27261,0
118,5,solver,Backtracking,5,1,,156314400,5767596,36864,237,237,28320,27849,3215,24046,27261,0
118,1,solver,AStar,1,1,,51867700,2662932,-135168,237,237,28320,27849,3215,2758,5973,0
118,2,solver,AStar,2,1,,54544300,2662932,-147456,237,237,28320,27849,3215,2758,5973,0
118,3,solver,AStar,3,1,,50691900,2662932,61440,237,237,28320,27849,3215,2758,5973,0
118,4,solver,AStar,4,1,,50569100,2662932,106496,237,237,28320,27849,3215,2758,5973,0
118,5,solver,AStar,5,1,,51238200,2662932,-1929216,237,237,28320,27849,3215,2758,5973,0
119,1,generator,Backtracking,1,1,,204417700,887356,704512,239,239,28798,28323,0,0,0,0
119,2,generator,Backtracking,2,1,,204689400,972556,323584,239,239,28798,28323,0,0,0,0
119,3,generator,Backtracking,3,1,,204733900,992340,73728,239,239,28798,28323,0,0,0,0
119,4,generator,Backtracking,4,1,,201623100,997716,73728,239,239,28798,28323,0,0,0,0
119,5,generator,Backtracking,5,1,,202374500,889636,-4632576,239,239,28798,28323,0,0,0,0
119,1,generator,Kruskal,1,1,,226321600,6166260,10326016,239,239,28798,28323,0,0,0,0
119,2,generator,Kruskal,2,1,,220378500,6166260,2957312,239,239,28798,28323,0,0,0,0
119,3,generator,Kruskal,3,1,,247499700,6166260,1871872,239,239,28798,28323,0,0,0,0
119,4,generator,Kruskal,4,1,,236390700,6166260,2183168,239,239,28798,28323,0,0,0,0
119,5,generator,Kruskal,5,1,,229483900,6166260,-16384,239,239,28798,28323,0,0,0,0
119,1,solver,Backtracking,1,1,,163541000,5887468,-3448832,239,239,28798,28323,2987,25152,28139,0
119,2,solver,Backtracking,2,1,,159830000,5887468,1183744,239,239,28798,28323,2987,25152,28139,0
119,3,solver,Backtracking,3,1,,156568400,5887468,12288,239,239,28798,28323,2987,25152,28139,0
119,4,solver,Backtracking,4,1,,159053600,5887468,335872,239,239,28798,28323,2987,25152,28139,0
119,5,solver,Backtracking,5,1,,156087800,5887468,1564672,239,239,28798,28323,2987,25152,28139,0
119,1,solver,AStar,1,1,,41739800,1794660,-2531328,239,239,28798,28323,2987,1918,4905,0
119,2,solver,AStar,2,1,,42032300,1794660,208896,239,239,28798,28323,2987,1918,4905,0
119,3,solver,AStar,3,1,,43882900,1794660,94208,239,239,28798,28323,2987,1918,4905,0
119,4,solver,AStar,4,1,,45678000,1794660,98304,239,239,28798,28323,2987,1918,4905,0
119,5,solver,AStar,5,1,,43140600,1794660,167936,239,239,28798,28323,2987,1918,4905,0
120,1,generator,Backtracking,1,1,,201367600,890220,1077248,241,241,29280,28801,0,0,0,0
120,2,generator,Backtracking,2,1,,200583100,972036,-327680,241,241,29280,28801,0,0,0,0
120,3,generator,Backtracking,3,1,,203396400,964028,839680,241,241,29280,28801,0,0,0,0
120,4,generator,Backtracking,4,1,,206943100,1019932,-6193152,241,241,29280,28801,0,0,0,0
120,5,generator,Backtracking,5,1,,205974700,952804,798720,241,241,29280,28801,0,0,0,0
120,1,generator,Kruskal,1,1,,235159400,6262092,9936896,241,241,29280,28801,0,0,0,0
120,2,generator,Kruskal,2,1,,229446200,6262092,3084288,241,241,29280,28801,0,0,0,0
120,3,generator,Kruskal,3,1,,231788000,6262092,1351680,241,241,29280,28801,0,0,0,0
120,4,generator,Kruskal,4,1,,227474800,6262092,-61440,241,241,29280,28801,0,0,0,0
120,5,generator,Kruskal,5,1,,232975000,6262092,2789376,241,241,29280,28801,0,0,0,0
120,1,solver,Backtracking,1,1,,141061500,5797884,-3919872,241,241,29280,28801,8967,15414,24381,0
120,2,solver,Backtracking,2,1,,140946600,5797884,741376,241,241,29280,28801,8967,15414,24381,0
120,3,solver,Backtracking,3,1,,141994900,5797884,36864,241,241,29280,28801,8967,15414,24381,0
120,4,solver,Backtracking,4,1,,137738000,5797884,1654784,241,241,29280,28801,8967,15414,24381,0
120,5,solver,Backtracking,5,1,,140817000,5797884,-2744320,241,241,29280,28801,8967,15414,24381,0
120,1,solver,AStar,1,1,,244884300,8182612,950272,241,241,29280,28801,8967,19326,28293,0
120,2,solver,AStar,2,1,,238001400,8182612,81920,241,241,29280,28801,8967,19326,28293,0
120,3,solver,AStar,3,1,,243005600,8182612,-61440,241,241,29280,28801,8967,19326,28293,0
120,4,solver,AStar,4,1,,250726000,8182612,-1568768,241,241,29280,28801,8967,19326,28293,0
120,5,solver,AStar,5,1,,247848200,8182612,1167360,241,241,29280,28801,8967,19326,28293,0
121,1,generator,Backtracking,1,1,,206911500,922492,344064,243,243,29766,29283,0,0,0,0
121,2,generator,Backtracking,2,1,,206125800,979652,389120,243,243,29766,29283,0,0,0,0
121,3,generator,Backtracking,3,1,,204691100,971420,28672,243,243,29766,29283,0,0,0,0
121,4,generator,Backtracking,4,1,,204614100,1062756,1343488,243,243,29766,29283,0,0,0,0
121,5,generator,Backtracking,5,1,,199131000,889068,401408,243,243,29766,29283,0,0,0,0
121,1,generator,Kruskal,1,1,,235391700,6358708,11161600,243,243,29766,29283,0,0,0,0
121,2,generator,Kruskal,2,1,,236278000,6358708,2908160,243,243,29766,29283,0,0,0,0
121,3,generator,Kruskal,3,1,,233772100,6358708,-1327104,243,243,29766,29283,0,0,0,0
121,4,generator,Kruskal,4,1,,231738400,6358708,2695168,243,243,29766,29283,0,0,0,0
121,5,generator,Kruskal,5,1,,230630400,6358708,2723840,243,243,29766,29283,0,0,0,0
121,1,solver,Backtracking,1,1,,144129700,5818124,-4136960,243,243,29766,29283,5523,20510,26033,0
121,2,solver,Backtracking,2,1,,148267900,5818124,1196032,243,243,29766,29283,5523,20510,26033,0
121,3,solver,Backtracking,3,1,,144793200,5818124,471040,243,243,29766,29283,5523,20510,26033,0
121,4,solver,Backtracking,4,1,,147462500,5818124,-2478080,243,243,29766,29283,5523,20510,26033,0
121,5,solver,Backtracking,5,1,,145144000,5818124,593920,243,243,29766,29283,5523,20510,26033,0
121,1,solver,AStar,1,1,,151858600,4275780,1548288,243,243,29766,29283,5523,12694,18217,0
121,2,solver,AStar,2,1,,150427100,4275780,-16384,243,243,29766,29283,5523,12694,18217,0
121,3,solver,AStar,3,1,,154130200,4275780,-249856,243,243,29766,29283,5523,12694,18217,0
121,4,solver,AStar,4,1,,149744900,4275780,307200,243,243,29766,29283,5523,12694,18217,0
121,5,solver,AStar,5,1,,154096800,4275780,-3547136,243,243,29766,29283,5523,12694,18217,0
122,1,generator,Backtracking,1,1,,206191900,925252,495616,245,245,30256,29769,0,0,0,0
122,2,generator,Backtracking,2,1,,212860500,1002684,372736,245,245,30256,29769,0,0,0,0
122,3,generator,Backtracking,3,1,,213912100,1024876,331776,245,245,30256,29769,0,0,0,0
122,4,generator,Backtracking,4,1,,214855400,981908,36864,245,245,30256,29769,0,0,0,0
122,5,generator,Backtracking,5,1,,213571000,967852,-4132864,245,245,30256,29769,0,0,0,0
122,1,generator,Kruskal,1,1,,236335700,6456076,11563008,245,245,30256,29769,0,0,0,0
122,2,generator,Kruskal,2,1,,246194400,6456076,2674688,245,245,30256,29769,0,0,0,0
122,3,generator,Kruskal,3,1,,242296600,6456076,1826816,245,245,30256,29769,0,0,0,0
122,4,generator,Kruskal,4,1,,235806700,6456076,2158592,245,245,30256,29769,0,0,0,0
122,5,generator,Kruskal,5,1,,230100500,6456076,909312,245,245,30256,29769,0,0,0,0
122,1,solver,Backtracking,1,1,,158409000,6001036,-3977216,245,245,30256,29769,4495,23980,28475,0
122,2,solver,Backtracking,2,1,,166669800,6001036,1175552,245,245,30256,29769,4495,23980,28475,0
122,3,solver,Backtracking,3,1,,164163000,6001036,28672,245,245,30256,29769,4495,23980,28475,0
122,4,solver,Backtracking,4,1,,161424800,6001036,0,245,245,30256,29769,4495,23980,28475,0
122,5,solver,Backtracking,5,1,,159814700,6001036,-2113536,245,245,30256,29769,4495,23980,28475,0
122,1,solver,AStar,1,1,,110009300,3943764,258048,245,245,30256,29769,4495,8538,13033,0
122,2,solver,AStar,2,1,,110988100,3943764,184320,245,245,30256,29769,4495,8538,13033,0
